order_item_id,order_id,product_id,quantity,price
8787,20507,626,2,493.53
8788,24977,634,5,15.65
8789,8890,866,4,92.6
8790,17027,510,1,134.11
8791,7536,483,1,385.14
8792,4347,702,5,198.99
8793,24805,146,1,96.0
8794,20951,472,2,211.08
8795,1041,974,3,468.93
8796,17913,147,5,302.07
8797,19924,539,4,296.9
8798,1833,315,5,165.31
8799,19873,607,3,459.73
8800,22244,575,2,156.81
8801,13309,128,3,490.65
8802,20746,753,1,164.94
8803,12634,425,3,39.01
8804,24964,756,3,398.67
8805,4,309,2,152.57
8806,20073,178,1,231.32
8807,999,602,3,404.03
8808,19159,744,3,207.02
8809,5921,701,3,294.33
8810,21018,336,1,332.84
8811,9985,68,3,466.48
8812,21203,275,4,269.95
8813,3493,288,4,127.18
8814,21234,546,1,264.95
8815,19617,401,3,317.1
8816,14815,904,2,221.24
8817,7487,459,1,129.72
8818,18007,662,1,489.2
8819,1757,558,3,107.05
8820,2552,615,2,472.23
8821,14927,569,4,141.01
8822,18284,528,1,78.73
8823,15141,473,5,194.93
8824,20447,291,5,354.26
8825,15881,179,5,31.86
8826,23361,753,4,375.52
8827,12807,227,2,339.56
8828,7885,631,4,7.0
8829,15231,877,1,106.3
8830,11826,604,2,489.47
8831,13767,785,5,411.42
8832,8139,173,5,374.63
8833,7091,571,3,83.54
8834,11827,329,1,457.31
8835,9330,740,1,159.0
8836,8888,625,3,191.65
8837,9943,821,1,272.04
8838,1568,201,4,216.62
8839,20283,980,3,289.37
8840,12332,146,3,275.55
8841,8599,633,3,353.04
8842,11619,606,1,219.65
8843,8441,988,1,373.03
8844,17820,968,1,394.38
8845,6605,567,3,440.88
8846,21845,127,4,256.96
8847,3430,293,4,368.74
8848,216,976,2,358.25
8849,2871,711,4,85.3
8850,12930,674,2,254.57
8851,23060,715,2,317.05
8852,12649,836,1,290.36
8853,5688,519,2,106.26
8854,13400,442,2,372.36
8855,6004,284,5,367.06
8856,22565,878,3,113.07
8857,20374,886,1,482.38
8858,10223,321,3,272.71
8859,2253,49,1,247.6
8860,23272,837,1,28.16
8861,18932,36,3,428.88
8862,5911,468,2,441.07
8863,15992,882,2,113.07
8864,4069,424,2,24.02
8865,24216,853,1,43.67
8866,22863,992,4,344.03
8867,4803,39,2,160.5
8868,5594,175,4,231.46
8869,12985,13,2,239.96
8870,20815,233,2,381.95
8871,12257,543,5,207.02
8872,21162,833,3,244.07
8873,6669,200,5,223.17
8874,9321,987,3,275.55
8875,1124,281,3,62.75
8876,11261,202,3,387.97
8877,7338,711,3,317.04
8878,9383,355,3,34.1
8879,15776,74,1,493.53
8880,2652,925,4,18.32
8881,14740,984,3,278.96
8882,186,243,1,223.96
8883,17787,345,4,13.92
8884,15508,590,5,34.73
8885,18779,600,2,67.27
8886,19218,591,1,197.21
8887,7973,622,1,40.9
8888,8788,205,3,74.5
8889,6786,725,4,19.77
8890,12102,321,3,103.62
8891,3742,707,1,360.66
8892,23717,610,2,303.51
8893,16197,866,3,428.88
8894,15753,259,2,83.54
8895,17939,717,2,272.66
8896,10068,504,4,441.58
8897,11499,388,2,463.21
8898,20721,270,1,114.83
8899,2700,619,4,148.52
8900,11675,113,4,398.08
8901,13110,148,1,111.23
8902,9522,840,5,486.33
8903,9959,542,4,93.48
8904,11077,943,5,139.07
8905,18061,94,4,199.93
8906,12384,783,1,340.92
8907,10909,265,1,114.83
8908,4612,347,5,373.03
8909,16617,668,4,363.58
8910,1301,305,5,219.42
8911,12613,402,3,414.3
8912,3329,418,2,42.7
8913,6485,398,2,54.06
8914,2732,144,2,115.14
8915,1909,519,1,139.07
8916,21853,656,4,338.99
8917,5445,634,1,449.46
8918,16272,860,3,247.6
8919,18899,294,3,381.57
8920,3077,667,1,495.61
8921,20095,723,2,289.78
8922,16323,473,2,246.37
8923,5460,585,3,451.17
8924,5994,706,4,358.3
8925,15605,71,2,219.92
8926,9191,175,2,167.15
8927,4909,665,3,74.5
8928,1591,150,3,244.07
8929,18512,380,4,177.26
8930,21745,293,1,219.92
8931,17048,840,4,266.63
8932,4735,120,1,199.19
8933,10921,185,3,23.41
8934,21334,339,5,228.37
8935,5148,142,3,343.57
8936,16269,817,3,165.31
8937,3755,955,3,430.63
8938,4481,188,5,272.71
8939,9417,803,4,414.3
8940,7000,70,1,430.63
8941,6659,897,1,40.9
8942,18094,584,5,214.71
8943,3790,134,1,287.9
8944,15971,310,2,191.65
8945,20077,528,1,259.36
8946,10043,298,3,327.94
8947,22849,295,2,486.66
8948,6954,416,4,410.33
8949,3691,483,1,413.79
8950,13760,757,5,78.73
8951,1391,448,1,329.85
8952,12399,83,5,324.97
8953,3425,18,4,297.71
8954,556,173,5,124.35
8955,2371,250,4,360.82
8956,3867,850,3,294.19
8957,265,888,4,106.18
8958,12601,264,1,258.82
8959,22784,799,5,466.48
8960,5782,569,5,217.47
8961,16517,43,4,360.0
8962,10309,666,4,265.56
8963,10020,871,5,453.8
8964,19849,247,3,256.42
8965,16737,93,5,230.06
8966,8576,491,3,466.79
8967,21227,760,2,122.39
8968,12084,999,5,142.23
8969,10736,242,2,97.27
8970,14747,946,5,423.72
8971,11993,53,4,47.75
8972,1698,497,4,23.15
8973,12362,313,5,438.35
8974,14366,584,3,492.9
8975,22036,798,3,338.99
8976,15410,403,3,368.74
8977,20487,742,1,277.58
8978,1895,506,3,299.11
8979,6291,67,4,109.46
8980,22674,780,4,272.9
8981,4837,301,1,316.21
8982,14923,497,3,76.07
8983,13068,983,3,228.65
8984,12064,742,2,20.74
8985,20146,469,3,390.99
8986,14563,271,3,459.56
8987,21510,586,2,71.39
8988,6632,350,1,465.68
8989,18451,7,2,364.67
8990,1476,428,2,93.15
8991,15529,132,5,428.2
8992,3547,132,2,316.42
8993,8981,699,5,359.02
8994,9129,908,4,113.36
8995,6975,463,2,343.41
8996,2216,480,1,361.65
8997,16251,912,3,31.86
8998,9302,23,3,269.79
8999,9655,146,4,431.42
9000,23986,101,3,52.09
9001,22793,901,1,115.73
9002,14940,266,4,31.58
9003,7360,312,1,447.71
9004,11699,283,4,165.31
9005,4539,703,5,107.62
9006,3861,918,5,142.26
9007,11673,686,3,458.66
9008,14658,323,4,127.18
9009,9894,679,3,149.92
9010,19802,307,3,214.05
9011,9554,925,5,34.73
9012,8563,389,1,393.7
9013,10339,476,2,223.46
9014,20038,805,2,191.21
9015,4770,494,2,194.32
9016,3154,601,5,309.03
9017,16070,703,4,343.41
9018,16205,422,2,61.63
9019,143,360,3,136.02
9020,18020,322,1,297.91
9021,13420,990,2,255.64
9022,6655,6,3,275.8
9023,23949,950,1,410.33
9024,18058,91,1,163.84
9025,8524,770,1,48.14
9026,4500,686,1,256.96
9027,6219,818,1,473.97
9028,1423,759,2,222.3
9029,13065,530,2,259.36
9030,8133,441,1,52.75
9031,1418,500,3,260.28
9032,22703,830,4,412.57
9033,3785,580,3,443.71
9034,12543,981,1,324.28
9035,5653,192,3,470.21
9036,10139,91,1,106.3
9037,2148,60,2,400.85
9038,350,938,2,374.1
9039,9559,583,1,247.6
9040,20564,928,2,293.47
9041,15637,195,5,424.22
9042,14387,111,3,424.51
9043,20174,344,4,447.32
9044,21699,36,4,417.02
9045,22916,299,4,309.03
9046,9691,776,3,116.46
9047,16141,183,3,115.14
9048,19719,642,3,85.84
9049,11053,284,4,57.48
9050,21493,685,2,208.02
9051,12667,465,2,289.87
9052,7300,95,3,417.55
9053,4532,146,1,472.46
9054,4371,283,2,219.57
9055,14848,824,1,317.1
9056,7032,628,4,244.07
9057,7588,337,2,307.74
9058,11089,390,2,152.57
9059,16624,47,5,198.99
9060,6179,814,5,486.66
9061,14943,311,2,219.35
9062,8365,384,1,448.49
9063,157,687,2,360.66
9064,16464,295,4,107.67
9065,9494,999,3,194.12
9066,8062,119,1,47.75
9067,6868,800,4,244.07
9068,14641,625,2,367.06
9069,24032,941,1,48.14
9070,22895,625,3,491.76
9071,5453,640,5,188.83
9072,6493,183,5,42.99
9073,4886,943,4,384.94
9074,708,353,3,162.66
9075,3266,117,5,496.29
9076,4668,302,1,57.35
9077,15346,426,2,33.63
9078,13137,848,2,450.6
9079,19984,99,1,50.62
9080,23433,918,3,369.6
9081,21163,92,5,99.05
9082,24133,638,2,301.97
9083,24002,578,4,50.62
9084,6303,878,1,272.71
9085,1013,11,2,269.36
9086,24566,366,4,445.04
9087,16610,293,4,31.0
9088,15850,932,3,425.07
9089,22120,61,2,342.53
9090,2003,89,5,147.02
9091,18252,10,4,164.8
9092,23868,279,1,88.97
9093,17617,168,2,229.96
9094,22655,414,2,383.35
9095,21231,56,2,36.12
9096,4459,323,4,79.62
9097,13658,8,2,97.18
9098,4379,582,2,265.56
9099,7946,3,2,28.16
9100,1674,953,1,190.42
9101,21458,87,4,109.0
9102,2073,960,1,34.06
9103,3133,572,3,15.65
9104,2593,248,3,355.45
9105,16726,263,4,190.66
9106,2440,646,3,43.67
9107,17882,305,4,344.03
9108,9066,454,1,215.07
9109,9285,395,1,182.25
9110,1254,291,5,481.91
9111,20752,967,1,230.06
9112,1187,624,2,26.99
9113,16131,790,2,306.41
9114,12080,242,4,308.67
9115,20579,461,4,120.45
9116,24609,887,1,22.8
9117,22516,658,5,333.68
9118,5702,434,4,460.7
9119,9639,546,4,381.04
9120,5746,872,3,43.2
9121,15123,591,4,317.04
9122,3061,535,5,78.56
9123,24649,608,1,208.0
9124,21555,223,2,166.53
9125,8686,765,1,404.15
9126,15271,415,4,97.23
9127,18554,367,4,43.2
9128,14459,829,3,489.47
9129,4991,29,5,38.3
9130,11144,785,1,397.74
9131,10714,983,1,161.71
9132,2809,899,2,79.5
9133,11536,972,1,394.38
9134,17923,176,5,115.14
9135,19239,584,4,272.9
9136,17038,335,2,348.47
9137,23962,777,2,311.93
9138,18184,840,3,329.85
9139,11511,288,1,63.26
9140,9203,566,4,215.07
9141,14657,734,3,255.13
9142,4209,638,4,78.02
9143,7579,724,1,399.25
9144,1206,898,2,330.66
9145,11878,665,5,333.63
9146,2551,818,5,159.0
9147,10392,425,4,348.77
9148,5776,666,4,340.29
9149,6607,986,5,454.77
9150,24007,104,1,303.94
9151,11056,224,3,324.97
9152,2149,192,2,94.02
9153,22943,859,5,118.59
9154,10344,306,2,281.89
9155,17800,878,1,194.12
9156,71,560,3,24.02
9157,16782,265,3,313.8
9158,9572,941,5,428.27
9159,14233,487,1,255.64
9160,19712,35,5,292.71
9161,3494,299,3,391.03
9162,14538,587,3,404.15
9163,5381,566,4,63.26
9164,5862,192,3,322.98
9165,19318,792,4,52.68
9166,23573,858,1,408.6
9167,8603,269,1,269.95
9168,15968,288,5,482.2
9169,24382,238,1,139.82
9170,13604,560,1,217.16
9171,3170,374,4,289.87
9172,2701,982,3,304.49
9173,12344,102,5,409.61
9174,21494,22,5,471.98
9175,3662,136,4,116.46
9176,11521,441,3,219.57
9177,12364,317,5,241.86
9178,17933,68,3,159.68
9179,17595,891,1,339.56
9180,12017,930,2,89.3
9181,7572,76,2,165.31
9182,4516,794,1,252.99
9183,5083,336,2,340.84
9184,21678,513,4,27.36
9185,22096,323,3,56.68
9186,16624,969,5,360.66
9187,22698,207,1,391.6
9188,739,390,4,303.94
9189,7364,782,4,248.02
9190,7027,162,2,27.0
9191,23251,623,3,468.93
9192,17209,163,3,108.73
9193,21487,911,4,23.15
9194,14172,327,5,419.14
9195,11437,566,1,216.48
9196,12294,908,4,268.58
9197,15336,725,5,93.14
9198,2926,100,4,315.82
9199,10264,143,2,428.2
9200,15202,879,4,97.27
9201,5178,342,3,357.37
9202,11975,352,2,316.18
9203,7979,473,2,288.99
9204,22481,285,3,387.72
9205,8816,593,2,368.72
9206,14833,994,1,22.8
9207,17169,56,3,225.55
9208,10405,356,5,381.04
9209,4723,156,5,197.21
9210,16872,146,3,55.98
9211,14071,41,2,76.07
9212,13758,794,1,483.41
9213,19557,408,2,204.06
9214,23241,456,2,241.86
9215,12344,626,1,226.33
9216,7530,731,3,473.32
9217,20032,145,2,293.47
9218,6907,949,1,74.5
9219,14515,802,2,43.64
9220,3492,341,2,364.0
9221,11442,477,1,428.77
9222,3850,420,2,275.8
9223,7409,488,2,79.5
9224,23629,655,5,206.63
9225,17691,589,3,191.07
9226,14606,327,5,166.53
9227,15840,320,5,44.91
9228,11918,868,2,345.14
9229,20677,948,3,399.25
9230,7667,846,1,316.21
9231,4272,321,3,361.65
9232,18488,482,2,27.3
9233,17515,869,3,16.07
9234,13895,591,3,93.15
9235,1743,72,5,142.26
9236,20758,446,3,76.07
9237,4722,860,2,294.27
9238,18844,702,3,208.02
9239,17156,826,4,428.77
9240,10240,610,2,54.06
9241,10557,762,4,311.93
9242,8639,911,5,414.3
9243,19232,576,1,192.89
9244,5170,819,2,216.83
9245,15769,917,1,166.72
9246,10878,210,1,14.98
9247,15065,886,4,369.7
9248,15359,365,4,446.75
9249,16153,701,2,14.23
9250,16137,386,2,439.29
9251,14850,756,4,113.36
9252,7831,242,1,404.15
9253,16939,406,2,483.41
9254,13142,473,3,333.65
9255,8324,195,3,384.02
9256,1418,266,3,29.55
9257,18881,32,4,307.54
9258,23590,960,4,25.57
9259,17423,471,3,171.85
9260,21973,773,4,398.08
9261,14218,292,3,249.41
9262,19634,505,2,446.75
9263,2190,537,2,57.26
9264,12920,834,3,115.73
9265,13822,781,2,265.56
9266,23639,339,1,110.77
9267,5225,144,5,136.02
9268,15623,61,1,365.77
9269,3685,684,4,424.22
9270,23865,415,4,301.97
9271,12537,455,2,65.64
9272,17052,609,3,448.49
9273,23711,623,3,408.55
9274,23256,722,1,466.79
9275,24979,710,3,164.8
9276,20536,43,1,317.04
9277,12814,28,4,115.16
9278,1088,608,4,265.56
9279,22344,627,5,490.96
9280,10463,410,3,20.86
9281,1453,768,4,68.52
9282,15135,147,5,491.38
9283,23011,549,2,43.07
9284,17929,572,5,191.21
9285,14543,30,1,211.25
9286,18424,522,1,275.8
9287,17550,319,3,414.5
9288,8512,473,1,368.72
9289,3844,270,3,409.61
9290,5221,607,4,255.84
9291,1526,629,5,210.31
9292,5346,989,2,466.62
9293,9722,977,3,84.76
9294,7392,937,5,9.81
9295,17594,149,5,159.68
9296,12236,996,1,488.51
9297,306,773,3,88.82
9298,17204,749,2,447.32
9299,20371,213,3,208.0
9300,24854,739,2,471.98
9301,4747,739,1,316.21
9302,7134,259,5,423.68
9303,3751,894,2,16.44
9304,15710,997,2,256.96
9305,12051,232,4,142.23
9306,11006,384,2,424.51
9307,4403,478,5,54.06
9308,8873,776,3,297.66
9309,20059,529,3,36.47
9310,19696,751,1,409.4
9311,14661,951,3,419.14
9312,12116,850,2,22.8
9313,5441,898,4,311.93
9314,21383,243,1,128.4
9315,18774,619,4,430.56
9316,9257,29,3,447.93
9317,18528,402,2,68.52
9318,548,779,3,490.8
9319,4474,253,3,333.68
9320,14926,807,1,423.72
9321,10060,787,2,227.9
9322,10912,768,3,299.67
9323,18240,662,5,347.26
9324,4537,176,1,451.17
9325,935,82,3,100.54
9326,24978,199,4,441.07
9327,22870,479,5,50.77
9328,10903,707,4,161.71
9329,22828,991,1,13.92
9330,15209,672,5,313.8
9331,11356,870,3,65.64
9332,16083,974,5,416.79
9333,1165,411,5,457.31
9334,12639,931,3,69.49
9335,8811,253,2,386.95
9336,4447,161,2,52.09
9337,12780,171,1,413.69
9338,14381,7,5,485.68
9339,17867,464,1,50.77
9340,10913,773,2,340.84
9341,19664,408,4,315.27
9342,17287,45,2,116.12
9343,23761,327,2,318.62
9344,7468,567,5,487.67
9345,19619,232,5,348.47
9346,12204,428,2,442.97
9347,16150,849,3,222.48
9348,16393,565,5,214.05
9349,2310,498,3,277.58
9350,20941,698,3,95.76
9351,15664,134,2,261.38
9352,15733,776,3,214.4
9353,15831,427,2,226.04
9354,22746,114,2,225.95
9355,16301,905,2,155.54
9356,1804,285,2,290.36
9357,21782,509,2,20.74
9358,12090,989,3,99.05
9359,1923,961,2,157.55
9360,12620,718,4,19.77
9361,6230,767,4,440.88
9362,13235,115,2,496.29
9363,12935,740,1,139.82
9364,8348,220,4,159.0
9365,3124,679,1,161.96
9366,3703,190,1,118.92
9367,5819,959,3,219.57
9368,11498,640,2,445.13
9369,15939,60,1,472.26
9370,20041,190,5,103.62
9371,3929,103,5,93.44
9372,14802,679,4,490.8
9373,19939,803,4,258.82
9374,3334,667,2,299.11
9375,15533,684,5,113.36
9376,15582,238,2,440.21
9377,1713,210,5,358.3
9378,16162,237,2,54.99
9379,23248,425,3,375.92
9380,4127,532,3,399.43
9381,12257,35,2,386.95
9382,16025,183,3,63.26
9383,7921,9,4,207.02
9384,18602,725,1,179.25
9385,18649,368,2,197.0
9386,4599,602,3,375.92
9387,14565,932,5,196.18
9388,2569,605,4,391.47
9389,1539,315,2,89.3
9390,8914,482,5,31.58
9391,13669,152,3,43.96
9392,10747,230,3,88.97
9393,16993,692,2,275.85
9394,15525,483,1,181.0
9395,10610,270,4,167.15
9396,343,340,4,472.46
9397,5126,823,1,307.74
9398,19292,591,2,330.08
9399,15862,296,3,268.29
9400,23900,117,1,217.06
9401,18382,243,4,452.34
9402,9957,456,2,27.3
9403,12598,719,3,178.76
9404,17941,600,5,148.52
9405,20434,247,1,171.85
9406,9858,280,5,15.95
9407,6726,728,1,461.33
9408,11745,160,5,482.2
9409,24381,118,5,479.22
9410,15310,640,2,230.06
9411,6725,628,1,148.52
9412,19237,463,4,199.49
9413,18919,883,4,170.62
9414,20972,691,2,43.67
9415,15021,841,5,326.82
9416,23918,216,5,122.39
9417,20331,589,3,352.87
9418,7087,484,2,159.9
9419,22139,43,2,326.18
9420,23862,8,4,42.99
9421,24587,656,3,92.6
9422,19090,378,4,248.02
9423,22552,690,2,25.28
9424,15219,466,2,228.37
9425,19215,683,3,391.6
9426,6717,79,3,261.39
9427,23205,426,4,172.33
9428,19323,133,3,93.85
9429,10954,424,1,475.29
9430,320,304,5,386.95
9431,10522,833,4,35.95
9432,7829,879,5,443.71
9433,23450,590,2,209.56
9434,9324,391,1,151.69
9435,10667,742,5,393.89
9436,17302,193,3,154.57
9437,3232,994,5,302.23
9438,1175,310,4,434.54
9439,20373,569,5,52.09
9440,10616,215,4,348.48
9441,8620,265,4,177.26
9442,1219,994,2,108.69
9443,15824,683,2,457.79
9444,14029,975,3,311.93
9445,3439,712,4,465.78
9446,6745,543,2,289.37
9447,4588,685,4,130.97
9448,22064,919,2,456.78
9449,17145,258,5,96.05
9450,12695,223,1,219.18
9451,23143,933,2,318.62
9452,8561,454,1,91.78
9453,11815,955,5,317.04
9454,11178,575,3,63.26
9455,14428,170,2,194.12
9456,20169,691,4,249.41
9457,23485,735,3,462.92
9458,21271,254,5,475.22
9459,8600,986,3,353.05
9460,9718,925,5,170.62
9461,18258,47,4,336.17
9462,12890,544,5,343.81
9463,11684,574,2,159.0
9464,21449,850,2,141.01
9465,6187,14,4,78.73
9466,22307,742,1,274.33
9467,451,407,2,430.63
9468,4997,213,2,90.64
9469,14395,771,2,95.33
9470,21900,164,4,482.2
9471,21956,929,3,449.04
9472,2309,532,4,332.84
9473,22827,277,1,94.19
9474,24810,1,4,416.44
9475,17503,554,2,276.54
9476,22963,314,3,366.24
9477,22565,548,2,93.27
9478,1586,254,1,361.17
9479,6514,54,3,278.96
9480,15172,327,3,271.58
9481,14784,262,5,239.79
9482,24942,127,2,335.27
9483,23120,803,5,275.8
9484,15732,200,1,166.53
9485,13678,538,2,167.15
9486,6475,288,4,324.28
9487,22876,905,5,294.27
9488,12812,390,5,466.89
9489,7004,129,1,279.59
9490,12279,667,4,219.7
9491,24634,665,4,177.26
9492,5897,935,5,377.18
9493,20582,850,1,373.13
9494,15478,78,5,167.46
9495,16318,536,5,225.55
9496,4879,687,5,365.37
9497,23741,281,5,470.21
9498,21444,370,2,441.58
9499,3646,580,5,69.49
9500,19440,299,5,96.05
9501,10373,297,4,261.39
9502,271,274,3,412.73
9503,4614,271,5,156.69
9504,20287,13,4,397.74
9505,2065,898,2,206.05
9506,11103,867,5,94.19
9507,10611,733,5,420.45
9508,61,90,3,474.01
9509,16365,845,1,294.34
9510,2509,112,1,39.91
9511,16515,574,4,271.92
9512,9719,306,4,170.62
9513,7694,342,4,167.96
9514,7668,356,5,458.61
9515,6715,431,3,137.47
9516,13607,219,2,426.15
9517,13566,700,1,217.16
9518,23104,539,3,294.19
9519,2253,70,2,235.16
9520,3332,842,5,21.02
9521,18633,533,1,325.96
9522,23528,751,1,490.65
9523,9807,284,1,431.64
9524,1112,925,3,345.14
9525,3571,147,2,84.76
9526,23453,426,1,178.76
9527,13461,322,1,156.81
9528,7117,991,4,167.15
9529,4421,476,5,353.04
9530,15171,116,2,85.68
9531,10322,517,5,35.72
9532,5318,644,5,27.3
9533,5027,227,2,485.37
9534,9242,635,2,97.23
9535,4166,820,3,457.79
9536,22284,738,1,146.42
9537,1316,495,3,347.34
9538,11222,548,1,340.26
9539,18415,547,5,457.79
9540,18340,733,5,63.26
9541,23162,930,4,92.6
9542,24595,569,1,289.87
9543,4395,73,1,137.47
9544,692,705,2,377.03
9545,7259,627,3,268.29
9546,11056,385,1,498.61
9547,18886,564,5,387.97
9548,17415,821,2,149.92
9549,3532,194,2,21.02
9550,15739,129,2,438.35
9551,16135,33,2,234.82
9552,7453,539,1,239.96
9553,4559,14,5,194.93
9554,24407,219,3,458.61
9555,20706,793,3,163.84
9556,21406,869,3,22.8
9557,6906,132,3,269.27
9558,19502,913,5,176.93
9559,5424,778,4,191.65
9560,6150,839,5,433.43
9561,2729,539,4,159.68
9562,21064,729,2,57.48
9563,22290,580,5,216.83
9564,18751,872,1,96.33
9565,1673,493,1,440.21
9566,18629,642,5,466.48
9567,2060,438,5,166.72
9568,4563,68,3,113.36
9569,7959,328,5,289.78
9570,4796,662,4,318.62
9571,10953,694,4,425.96
9572,8022,793,1,94.78
9573,18529,170,4,159.0
9574,4680,684,3,290.6
9575,13150,46,5,59.28
9576,21626,659,3,309.11
9577,4515,333,5,93.48
9578,14854,343,1,428.2
9579,10199,194,4,278.88
9580,23030,83,3,302.3
9581,18707,179,5,197.0
9582,59,532,2,430.56
9583,24692,783,1,235.16
9584,4588,330,3,39.01
9585,6432,181,4,310.08
9586,8661,633,3,330.66
9587,14869,607,2,231.46
9588,23722,681,3,223.46
9589,1943,967,3,52.09
9590,20570,560,1,477.21
9591,24510,853,4,289.78
9592,14744,309,2,498.61
9593,11757,907,3,341.07
9594,19863,757,3,197.21
9595,24830,522,1,223.96
9596,45,298,1,425.07
9597,23738,171,5,409.61
9598,15432,436,3,361.0
9599,24092,461,2,402.0
9600,19963,841,1,483.27
9601,19710,397,2,303.94
9602,21276,322,1,122.39
9603,13177,395,3,55.98
9604,23651,197,4,162.66
9605,11758,550,1,272.71
9606,10331,243,3,411.42
9607,7745,539,4,468.39
9608,6217,972,1,366.6
9609,17409,583,4,124.35
9610,8307,166,4,224.65
9611,20265,932,3,139.07
9612,16971,646,2,410.22
9613,2376,664,4,275.85
9614,14910,771,2,76.07
9615,2423,293,4,92.77
9616,17731,15,5,252.99
9617,23997,322,3,373.13
9618,18302,286,1,389.62
9619,2272,337,3,366.84
9620,7831,311,1,345.14
9621,7593,853,2,239.79
9622,784,693,2,346.37
9623,14157,412,5,446.01
9624,4813,762,5,415.89
9625,11977,403,4,428.27
9626,11441,846,3,487.67
9627,15272,914,1,217.27
9628,12648,2,4,324.97
9629,4006,765,4,374.63
9630,4169,807,4,114.82
9631,13601,591,4,301.97
9632,10970,418,5,440.88
9633,24855,975,4,109.46
9634,22847,110,2,386.64
9635,20204,368,3,404.09
9636,24823,647,2,241.43
9637,24687,284,4,372.32
9638,6382,278,2,258.92
9639,13557,780,1,216.83
9640,13466,230,4,477.03
9641,23457,830,4,382.64
9642,2331,589,2,25.28
9643,22203,315,3,199.93
9644,22368,736,5,124.35
9645,14183,209,2,43.07
9646,3584,699,1,425.96
9647,20198,592,3,52.84
9648,4040,761,2,459.61
9649,4901,966,5,461.33
9650,13578,398,2,52.09
9651,14560,738,1,375.92
9652,21750,197,2,432.74
9653,21948,681,5,317.61
9654,7936,287,1,386.95
9655,18212,439,1,227.9
9656,3010,226,1,364.67
9657,21193,679,2,485.37
9658,603,559,1,96.05
9659,19288,421,1,377.03
9660,16640,68,2,136.02
9661,2255,952,1,124.34
9662,5982,195,1,247.6
9663,7227,353,2,106.06
9664,16417,763,3,386.03
9665,7334,12,1,68.04
9666,21104,608,3,425.04
9667,16790,567,3,474.15
9668,20625,888,3,192.25
9669,20669,16,2,385.14
9670,2913,692,3,102.97
9671,9778,727,1,431.64
9672,1842,751,1,360.82
9673,16645,756,5,253.63
9674,5729,866,3,160.5
9675,24430,709,1,111.23
9676,19555,119,4,156.54
9677,707,521,2,156.81
9678,17735,482,3,269.27
9679,15041,777,4,269.79
9680,5983,578,1,229.96
9681,19031,221,5,436.02
9682,2039,291,2,461.92
9683,19197,790,1,278.88
9684,11694,53,1,486.33
9685,22652,778,5,212.12
9686,18452,318,2,219.57
9687,18780,456,4,443.32
9688,24011,243,1,228.24
9689,16134,837,2,341.0
9690,12908,293,5,258.92
9691,23058,393,3,366.2
9692,3809,946,5,33.63
9693,5502,914,1,385.14
9694,16091,28,2,488.67
9695,5698,919,4,108.82
9696,2273,675,2,181.0
9697,7489,218,4,384.94
9698,7463,870,1,133.15
9699,3111,681,3,56.68
9700,19800,200,2,116.41
9701,13798,91,4,49.05
9702,13921,783,3,247.6
9703,4276,409,3,410.22
9704,23535,648,3,309.03
9705,4030,871,1,443.71
9706,8091,488,3,260.28
9707,24769,6,1,374.45
9708,12462,757,5,145.87
9709,6232,545,4,468.39
9710,9686,378,5,344.03
9711,2810,351,5,377.48
9712,6577,943,5,156.81
9713,707,617,2,166.1
9714,20280,679,2,108.69
9715,13634,816,2,113.36
9716,3199,545,2,26.29
9717,4248,879,3,486.33
9718,16016,91,3,14.23
9719,18981,919,5,43.64
9720,9249,369,1,16.07
9721,6571,81,2,431.64
9722,8312,541,3,116.46
9723,14508,565,2,159.3
9724,6681,66,2,443.7
9725,12339,522,5,40.9
9726,15879,961,4,33.63
9727,5560,479,3,93.15
9728,9474,918,2,179.47
9729,16701,205,2,43.0
9730,1314,285,2,276.54
9731,19774,12,4,233.46
9732,16129,685,1,134.11
9733,11706,70,4,370.29
9734,21520,158,3,279.59
9735,8496,515,1,76.07
9736,24451,971,1,381.57
9737,6848,146,5,190.42
9738,17255,185,4,325.81
9739,17894,709,2,79.5
9740,16208,283,1,217.56
9741,14658,332,1,414.5
9742,9342,525,2,154.23
9743,11197,379,4,376.38
9744,4532,159,5,333.65
9745,22300,160,4,386.03
9746,4580,882,4,228.37
9747,10799,769,5,317.1
9748,18447,196,5,133.15
9749,7139,30,3,454.77
9750,13819,901,1,75.14
9751,5526,589,1,271.58
9752,3754,818,5,274.33
9753,5638,922,2,353.82
9754,21131,146,4,307.74
9755,23487,420,1,211.08
9756,16081,626,1,207.02
9757,3860,234,2,333.68
9758,1178,323,3,387.97
9759,18609,470,4,414.71
9760,23068,419,5,489.2
9761,19120,80,5,409.93
9762,1061,686,3,57.48
9763,23753,410,4,414.3
9764,6290,408,4,275.8
9765,17124,730,5,446.31
9766,8320,46,4,498.61
9767,22549,91,1,96.08
9768,16810,238,4,122.95
9769,987,276,5,466.79
9770,15977,996,4,246.37
9771,10071,572,1,199.99
9772,1601,898,1,446.75
9773,4843,309,2,385.14
9774,10996,395,1,68.04
9775,17238,190,4,234.26
9776,1497,24,4,115.14
9777,23610,621,1,384.02
9778,12488,152,5,52.09
9779,16853,55,4,368.09
9780,20452,967,2,462.92
9781,1853,956,3,315.27
9782,14317,466,2,52.84
9783,21032,348,4,321.9
9784,8739,735,3,88.65
9785,24029,918,4,96.05
9786,1647,983,1,139.07
